2011-12-19;Subassembly;70
2011-12-20;Final Assembly;16
2011-12-20;Frame Forming;24
2011-12-20;Frame Welding;8
2011-12-20;Subassembly;80
2011-12-21;Final Assembly;12
2011-12-21;Frame Forming;18
2011-12-21;Frame Welding;6
2011-12-21;Subassembly;60
2011-12-22;Final Assembly;12
2011-12-22;Frame Forming;18
2011-12-22;Frame Welding;6
2011-12-22;Subassembly;60
2011-12-23;Final Assembly;12
2011-12-23;Frame Forming;18
2011-12-23;Frame Welding;6
2011-12-23;Subassembly;60
2011-12-24;Final Assembly;14
2011-12-24;Frame Forming;21
2011-12-24;Frame Welding;7
2011-12-24;Subassembly;70
2011-12-25;Debur and Polish;2
2011-12-25;Final Assembly;20
2011-12-25;Frame Forming;29
2011-12-25;Frame Welding;11
2011-12-25;Specialized Paint;2
2011-12-25;Subassembly;92
2011-12-26;Final Assembly;6
2011-12-26;Frame Forming;9
2011-12-26;Frame Welding;3
2011-12-26;Subassembly;30
2011-12-27;Final Assembly;16
2011-12-27;Frame Forming;24
2011-12-27;Frame Welding;8
2011-12-27;Subassembly;80
2011-12-28;Final Assembly;8
2011-12-28;Frame Forming;12
2011-12-28;Frame Welding;4
2011-12-28;Subassembly;40
2011-12-29;Debur and Polish;1
2011-12-29;Final Assembly;11
2011-12-29;Frame Forming;16
2011-12-29;Frame Welding;6
2011-12-29;Specialized Paint;1
2011-12-29;Subassembly;51
2011-12-30;Final Assembly;10
2011-12-30;Frame Forming;15
2011-12-30;Frame Welding;5
2011-12-30;Subassembly;50
2011-12-31;Final Assembly;12
2011-12-31;Frame Forming;18
2011-12-31;Frame Welding;6
2011-12-31;Subassembly;60
2012-01-01;Debur and Polish;1
2012-01-01;Final Assembly;9
2012-01-01;Frame Forming;13
2012-01-01;Frame Welding;5
2012-01-01;Specialized Paint;1
2012-01-01;Subassembly;41
2012-01-02;Final Assembly;20
2012-01-02;Frame Forming;30
2012-01-02;Frame Welding;10
2012-01-02;Subassembly;100
2012-01-03;Final Assembly;14
2012-01-03;Frame Forming;21
2012-01-03;Frame Welding;7
2012-01-03;Subassembly;70
2012-01-04;Debur and Polish;90
2012-01-04;Final Assembly;3114
2012-01-04;Frame Forming;4791
2012-01-04;Frame Welding;1602
2012-01-04;Paint;72
2012-01-04;Specialized Paint;18
2012-01-04;Subassembly;15375
2012-01-05;Final Assembly;12
2012-01-05;Frame Forming;18
2012-01-05;Frame Welding;6
2012-01-05;Subassembly;60
2012-01-06;Final Assembly;14
2012-01-06;Frame Forming;21
2012-01-06;Frame Welding;7
2012-01-06;Subassembly;70
2012-01-07;Final Assembly;14
2012-01-07;Frame Forming;21
2012-01-07;Frame Welding;7
2012-01-07;Subassembly;70
2012-01-08;Debur and Polish;2
2012-01-08;Final Assembly;14
2012-01-08;Frame Forming;20
2012-01-08;Frame Welding;8
2012-01-08;Paint;1
2012-01-08;Specialized Paint;1
2012-01-08;Subassembly;62
2012-01-09;Debur and Polish;1
2012-01-09;Final Assembly;21
2012-01-09;Frame Forming;31
2012-01-09;Frame Welding;11
2012-01-09;Specialized Paint;1
2012-01-09;Subassembly;101
2012-01-10;Debur and Polish;1
2012-01-10;Final Assembly;13
2012-01-10;Frame Forming;19
2012-01-10;Frame Welding;7
2012-01-10;Specialized Paint;1
2012-01-10;Subassembly;61
2012-01-11;Debur and Polish;1
2012-01-11;Final Assembly;9
2012-01-11;Frame Forming;13
2012-01-11;Frame Welding;5
2012-01-11;Paint;1
2012-01-11;Subassembly;41
2012-01-12;Final Assembly;6
2012-01-12;Frame Forming;9
2012-01-12;Frame Welding;3
2012-01-12;Subassembly;30
2012-01-13;Debur and Polish;1
2012-01-13;Final Assembly;21
2012-01-13;Frame Forming;31
2012-01-13;Frame Welding;11
2012-01-13;Specialized Paint;1
2012-01-13;Subassembly;101
2012-01-14;Final Assembly;24
2012-01-14;Frame Forming;36
2012-01-14;Frame Welding;12
2012-01-14;Subassembly;120
2012-01-15;Debur and Polish;1
2012-01-15;Final Assembly;7
2012-01-15;Frame Forming;10
2012-01-15;Frame Welding;4
2012-01-15;Paint;1
2012-01-15;Subassembly;31
2012-01-16;Final Assembly;14
2012-01-16;Frame Forming;21
2012-01-16;Frame Welding;7
2012-01-16;Subassembly;70
2012-01-17;Final Assembly;16
2012-01-17;Frame Forming;24
2012-01-17;Frame Welding;8
2012-01-17;Subassembly;80
2012-01-18;Final Assembly;12
2012-01-18;Frame Forming;18
2012-01-18;Frame Welding;6
2012-01-18;Subassembly;60
2012-01-19;Final Assembly;6
2012-01-19;Frame Forming;9
2012-01-19;Frame Welding;3
2012-01-19;Subassembly;30
2012-01-20;Final Assembly;8
2012-01-20;Frame Forming;12
2012-01-20;Frame Welding;4
2012-01-20;Subassembly;40
2012-01-21;Final Assembly;4
2012-01-21;Frame Forming;6
2012-01-21;Frame Welding;2
2012-01-21;Subassembly;20
2012-01-22;Final Assembly;12
2012-01-22;Frame Forming;18
2012-01-22;Frame Welding;6
2012-01-22;Subassembly;60
2012-01-23;Final Assembly;10
2012-01-23;Frame Forming;15
2012-01-23;Frame Welding;5
2012-01-23;Subassembly;50
2012-01-24;Final Assembly;2
2012-01-24;Frame Forming;3
2012-01-24;Frame Welding;1
2012-01-24;Subassembly;10
2012-01-25;Final Assembly;20
2012-01-25;Frame Forming;30
2012-01-25;Frame Welding;10
2012-01-25;Subassembly;100
2012-01-26;Final Assembly;10
2012-01-26;Frame Forming;15
2012-01-26;Frame Welding;5
2012-01-26;Subassembly;50
2012-01-27;Final Assembly;18
2012-01-27;Frame Forming;27
2012-01-27;Frame Welding;9
2012-01-27;Subassembly;90
2012-01-28;Final Assembly;10
2012-01-28;Frame Forming;15
2012-01-28;Frame Welding;5
2012-01-28;Subassembly;50
2012-01-29;Final Assembly;24
2012-01-29;Frame Forming;36
2012-01-29;Frame Welding;12
2012-01-29;Subassembly;120
2012-01-30;Final Assembly;6
2012-01-30;Frame Forming;9
2012-01-30;Frame Welding;3
2012-01-30;Subassembly;30
2012-01-31;Debur and Polish;1
2012-01-31;Final Assembly;11
2012-01-31;Frame Forming;16
2012-01-31;Frame Welding;6
2012-01-31;Paint;1
2012-01-31;Subassembly;51
2012-02-01;Debur and Polish;62
2012-02-01;Final Assembly;2290
2012-02-01;Frame Forming;3563
2012-02-01;Frame Welding;1176
2012-02-01;Paint;8
2012-02-01;Specialized Paint;54
2012-02-01;Subassembly;11361
2012-02-02;Final Assembly;14
2012-02-02;Frame Forming;21
2012-02-02;Frame Welding;7
2012-02-02;Subassembly;70
2012-02-03;Debur and Polish;1
2012-02-03;Final Assembly;19
2012-02-03;Frame Forming;28
2012-02-03;Frame Welding;10
2012-02-03;Paint;1
2012-02-03;Subassembly;91
2012-02-04;Final Assembly;16
2012-02-04;Frame Forming;24
2012-02-04;Frame Welding;8
2012-02-04;Subassembly;80
2012-02-05;Final Assembly;6
2012-02-05;Frame Forming;9
2012-02-05;Frame Welding;3
2012-02-05;Subassembly;30
2012-02-06;Final Assembly;18
2012-02-06;Frame Forming;27
2012-02-06;Frame Welding;9
2012-02-06;Subassembly;90
2012-02-07;Debur and Polish;1
2012-02-07;Final Assembly;19
2012-02-07;Frame Forming;28
2012-02-07;Frame Welding;10
2012-02-07;Specialized Paint;1
2012-02-07;Subassembly;91
2012-02-08;Final Assembly;8
2012-02-08;Frame Forming;12
2012-02-08;Frame Welding;4
2012-02-08;Subassembly;40
2012-02-09;Final Assembly;12
2012-02-09;Frame Forming;18
2012-02-09;Frame Welding;6
2012-02-09;Subassembly;60
2012-02-10;Final Assembly;4
2012-02-10;Frame Forming;6
2012-02-10;Frame Welding;2
2012-02-10;Subassembly;20
2012-02-11;Final Assembly;12
2012-02-11;Frame Forming;18
2012-02-11;Frame Welding;6
2012-02-11;Subassembly;60
2012-02-12;Final Assembly;10
2012-02-12;Frame Forming;15
2012-02-12;Frame Welding;5
2012-02-12;Subassembly;50
2012-02-13;Debur and Polish;1
2012-02-13;Final Assembly;21
2012-02-13;Frame Forming;31
2012-02-13;Frame Welding;11
2012-02-13;Paint;1
2012-02-13;Subassembly;101
2012-02-14;Final Assembly;8
2012-02-14;Frame Forming;12
2012-02-14;Frame Welding;4
2012-02-14;Subassembly;40
2012-02-15;Debur and Polish;1
2012-02-15;Final Assembly;21
2012-02-15;Frame Forming;31
2012-02-15;Frame Welding;11
2012-02-15;Paint;1
2012-02-15;Subassembly;101
2012-02-16;Final Assembly;10
2012-02-16;Frame Forming;15
2012-02-16;Frame Welding;5
2012-02-16;Subassembly;50
2012-02-17;Debur and Polish;2
2012-02-17;Final Assembly;20
2012-02-17;Frame Forming;29
2012-02-17;Frame Welding;11
2012-02-17;Specialized Paint;2
2012-02-17;Subassembly;92
2012-02-18;Final Assembly;16
2012-02-18;Frame Forming;24
2012-02-18;Frame Welding;8
2012-02-18;Subassembly;80
2012-02-19;Final Assembly;8
2012-02-19;Frame Forming;12
2012-02-19;Frame Welding;4
2012-02-19;Subassembly;40
2012-02-20;Final Assembly;18
2012-02-20;Frame Forming;27
2012-02-20;Frame Welding;9
2012-02-20;Subassembly;90
2012-02-21;Final Assembly;8
2012-02-21;Frame Forming;12
2012-02-21;Frame Welding;4
2012-02-21;Subassembly;40
2012-02-22;Final Assembly;12
2012-02-22;Frame Forming;18
2012-02-22;Frame Welding;6
2012-02-22;Subassembly;60
2012-02-23;Final Assembly;10
2012-02-23;Frame Forming;15
2012-02-23;Frame Welding;5
2012-02-23;Subassembly;50
2012-02-24;Debur and Polish;1
2012-02-24;Final Assembly;25
2012-02-24;Frame Forming;37
2012-02-24;Frame Welding;13
2012-02-24;Paint;1
2012-02-24;Subassembly;121
2012-02-25;Final Assembly;10
2012-02-25;Frame Forming;15
2012-02-25;Frame Welding;5
2012-02-25;Subassembly;50
2012-02-26;Final Assembly;18
2012-02-26;Frame Forming;27
2012-02-26;Frame Welding;9
2012-02-26;Subassembly;90
2012-02-27;Final Assembly;6
2012-02-27;Frame Forming;9
2012-02-27;Frame Welding;3
2012-02-27;Subassembly;30
2012-02-28;Final Assembly;16
2012-02-28;Frame Forming;24
2012-02-28;Frame Welding;8
2012-02-28;Subassembly;80
2012-02-29;Final Assembly;12
2012-02-29;Frame Forming;18
2012-02-29;Frame Welding;6
2012-02-29;Subassembly;60
2012-03-01;Final Assembly;8
2012-03-01;Frame Forming;12
2012-03-01;Frame Welding;4
2012-03-01;Subassembly;40
2012-03-02;Final Assembly;8
2012-03-02;Frame Forming;12
2012-03-02;Frame Welding;4
2012-03-02;Subassembly;40
2012-03-03;Debur and Polish;51
2012-03-03;Final Assembly;1591
2012-03-03;Frame Forming;2534
2012-03-03;Frame Welding;821
2012-03-03;Paint;28
2012-03-03;Specialized Paint;23
2012-03-03;Subassembly;7924
2012-03-04;Final Assembly;6
2012-03-04;Frame Forming;9
2012-03-04;Frame Welding;3
2012-03-04;Subassembly;30
2012-03-05;Final Assembly;18
2012-03-05;Frame Forming;27
2012-03-05;Frame Welding;9
2012-03-05;Subassembly;90
2012-03-06;Debur and Polish;1
2012-03-06;Final Assembly;15
2012-03-06;Frame Forming;22
2012-03-06;Frame Welding;8
2012-03-06;Paint;1
2012-03-06;Subassembly;71
2012-03-07;Final Assembly;10
2012-03-07;Frame Forming;15
2012-03-07;Frame Welding;5
2012-03-07;Subassembly;50
2012-03-08;Final Assembly;10
2012-03-08;Frame Forming;15
2012-03-08;Frame Welding;5
2012-03-08;Subassembly;50
2012-03-09;Final Assembly;18
2012-03-09;Frame Forming;27
2012-03-09;Frame Welding;9
2012-03-09;Subassembly;90
2012-03-10;Final Assembly;6
2012-03-10;Frame Forming;9
2012-03-10;Frame Welding;3
2012-03-10;Subassembly;30
2012-03-11;Final Assembly;10
2012-03-11;Frame Forming;15
2012-03-11;Frame Welding;5
2012-03-11;Subassembly;50
2012-03-12;Final Assembly;10
2012-03-12;Frame Forming;15
2012-03-12;Frame Welding;5
2012-03-12;Subassembly;50
2012-03-13;Final Assembly;12
2012-03-13;Frame Forming;18
2012-03-13;Frame Welding;6
2012-03-13;Subassembly;60
2012-03-14;Debur and Polish;1
2012-03-14;Final Assembly;25
2012-03-14;Frame Forming;37
2012-03-14;Frame Welding;13
2012-03-14;Paint;1
2012-03-14;Subassembly;121
2012-03-15;Final Assembly;8
2012-03-15;Frame Forming;12
2012-03-15;Frame Welding;4
2012-03-15;Subassembly;40
2012-03-16;Final Assembly;6
2012-03-16;Frame Forming;9
2012-03-16;Frame Welding;3
2012-03-16;Subassembly;30
2012-03-17;Final Assembly;26
2012-03-17;Frame Forming;39
2012-03-17;Frame Welding;13
2012-03-17;Subassembly;130
2012-03-18;Debur and Polish;1
2012-03-18;Final Assembly;15
2012-03-18;Frame Forming;22
2012-03-18;Frame Welding;8
2012-03-18;Specialized Paint;1
2012-03-18;Subassembly;71
2012-03-19;Final Assembly;18
2012-03-19;Frame Forming;27
2012-03-19;Frame Welding;9
2012-03-19;Subassembly;90
2012-03-20;Final Assembly;14
2012-03-20;Frame Forming;21
2012-03-20;Frame Welding;7
2012-03-20;Subassembly;70
2012-03-21;Final Assembly;8
2012-03-21;Frame Forming;12
2012-03-21;Frame Welding;4
2012-03-21;Subassembly;40
2012-03-22;Final Assembly;22
2012-03-22;Frame Forming;33
2012-03-22;Frame Welding;11
2012-03-22;Subassembly;110
2012-03-23;Debur and Polish;1
2012-03-23;Final Assembly;11
2012-03-23;Frame Forming;16
2012-03-23;Frame Welding;6
2012-03-23;Paint;1
2012-03-23;Subassembly;51
2012-03-24;Debur and Polish;1
2012-03-24;Final Assembly;9
2012-03-24;Frame Forming;13
2012-03-24;Frame Welding;5
2012-03-24;Specialized Paint;1
2012-03-24;Subassembly;41
2012-03-25;Final Assembly;20
2012-03-25;Frame Forming;30
2012-03-25;Frame Welding;10
2012-03-25;Subassembly;100
2012-03-26;Debur and Polish;1
2012-03-26;Final Assembly;9
2012-03-26;Frame Forming;13
2012-03-26;Frame Welding;5
2012-03-26;Paint;1
2012-03-26;Subassembly;41
2012-03-27;Final Assembly;16
2012-03-27;Frame Forming;24
2012-03-27;Frame Welding;8
2012-03-27;Subassembly;80
2012-03-28;Final Assembly;8
2012-03-28;Frame Forming;12
2012-03-28;Frame Welding;4
2012-03-28;Subassembly;40
2012-03-29;Final Assembly;18
2012-03-29;Frame Forming;27
2012-03-29;Frame Welding;9
2012-03-29;Subassembly;90
2012-03-30;Final Assembly;14
2012-03-30;Frame Forming;21
2012-03-30;Frame Welding;7
2012-03-30;Subassembly;70
2012-03-31;Debur and Polish;2
2012-03-31;Final Assembly;24
2012-03-31;Frame Forming;35
2012-03-31;Frame Welding;13
2012-03-31;Paint;1
2012-03-31;Specialized Paint;1
2012-03-31;Subassembly;112
2012-04-01;Debur and Polish;1
2012-04-01;Final Assembly;27
2012-04-01;Frame Forming;40
2012-04-01;Frame Welding;14
2012-04-01;Paint;1
2012-04-01;Subassembly;131
2012-04-02;Debur and Polish;94
2012-04-02;Final Assembly;3524
2012-04-02;Frame Forming;5669
2012-04-02;Frame Welding;1809
2012-04-02;Paint;73
2012-04-02;Specialized Paint;21
2012-04-02;Subassembly;17674
2012-04-03;Final Assembly;10
2012-04-03;Frame Forming;15
2012-04-03;Frame Welding;5
2012-04-03;Subassembly;50
2012-04-04;Final Assembly;10
2012-04-04;Frame Forming;15
2012-04-04;Frame Welding;5
2012-04-04;Subassembly;50
2012-04-05;Final Assembly;22
2012-04-05;Frame Forming;33
2012-04-05;Frame Welding;11
2012-04-05;Subassembly;110
2012-04-06;Final Assembly;10
2012-04-06;Frame Forming;15
2012-04-06;Frame Welding;5
2012-04-06;Subassembly;50
2012-04-07;Final Assembly;18
2012-04-07;Frame Forming;27
2012-04-07;Frame Welding;9
2012-04-07;Subassembly;90
2012-04-08;Final Assembly;10
2012-04-08;Frame Forming;15
2012-04-08;Frame Welding;5
2012-04-08;Subassembly;50
2012-04-09;Final Assembly;20
2012-04-09;Frame Forming;30
2012-04-09;Frame Welding;10
2012-04-09;Subassembly;100
2012-04-10;Final Assembly;12
2012-04-10;Frame Forming;18
2012-04-10;Frame Welding;6
2012-04-10;Subassembly;60
2012-04-11;Final Assembly;6
2012-04-11;Frame Forming;9
2012-04-11;Frame Welding;3
2012-04-11;Subassembly;30
2012-04-12;Debur and Polish;1
2012-04-12;Final Assembly;9
2012-04-12;Frame Forming;13
2012-04-12;Frame Welding;5
2012-04-12;Paint;1
2012-04-12;Subassembly;41
2012-04-13;Final Assembly;18
2012-04-13;Frame Forming;27
2012-04-13;Frame Welding;9
2012-04-13;Subassembly;90
2012-04-14;Debur and Polish;2
2012-04-14;Final Assembly;28
2012-04-14;Frame Forming;41
2012-04-14;Frame Welding;15
2012-04-14;Paint;1
2012-04-14;Specialized Paint;1
2012-04-14;Subassembly;132
2012-04-15;Debur and Polish;2
2012-04-15;Final Assembly;14
2012-04-15;Frame Forming;20
2012-04-15;Frame Welding;8
2012-04-15;Paint;2
2012-04-15;Subassembly;62
2012-04-16;Final Assembly;14
2012-04-16;Frame Forming;21
2012-04-16;Frame Welding;7
2012-04-16;Subassembly;70
2012-04-17;Final Assembly;22
2012-04-17;Frame Forming;33
2012-04-17;Frame Welding;11
2012-04-17;Subassembly;110
2012-04-18;Debur and Polish;2
2012-04-18;Final Assembly;20
2012-04-18;Frame Forming;29
2012-04-18;Frame Welding;11
2012-04-18;Specialized Paint;2
2012-04-18;Subassembly;92
2012-04-19;Final Assembly;16
2012-04-19;Frame Forming;24
2012-04-19;Frame Welding;8
2012-04-19;Subassembly;80
2012-04-20;Final Assembly;12
2012-04-20;Frame Forming;18
2012-04-20;Frame Welding;6
2012-04-20;Subassembly;60
2012-04-21;Final Assembly;12
2012-04-21;Frame Forming;18
2012-04-21;Frame Welding;6
2012-04-21;Subassembly;60
2012-04-22;Debur and Polish;1
2012-04-22;Final Assembly;13
2012-04-22;Frame Forming;19
2012-04-22;Frame Welding;7
2012-04-22;Paint;1
2012-04-22;Subassembly;61
2012-04-23;Final Assembly;12
2012-04-23;Frame Forming;18
2012-04-23;Frame Welding;6
2012-04-23;Subassembly;60
2012-04-24;Final Assembly;14
2012-04-24;Frame Forming;21
2012-04-24;Frame Welding;7
2012-04-24;Subassembly;70
2012-04-25;Final Assembly;18
2012-04-25;Frame Forming;27
2012-04-25;Frame Welding;9
2012-04-25;Subassembly;90
2012-04-26;Final Assembly;18
2012-04-26;Frame Forming;27
2012-04-26;Frame Welding;9
2012-04-26;Subassembly;90
2012-04-27;Final Assembly;12
2012-04-27;Frame Forming;18
2012-04-27;Frame Welding;6
2012-04-27;Subassembly;60
2012-04-28;Final Assembly;10
2012-04-28;Frame Forming;15
2012-04-28;Frame Welding;5
2012-04-28;Subassembly;50
2012-04-29;Final Assembly;10
2012-04-29;Frame Forming;15
2012-04-29;Frame Welding;5
2012-04-29;Subassembly;50
2012-04-30;Final Assembly;2
2012-04-30;Frame Forming;3
2012-04-30;Frame Welding;1
2012-04-30;Subassembly;10
2012-05-01;Final Assembly;14
2012-05-01;Frame Forming;21
2012-05-01;Frame Welding;7
2012-05-01;Subassembly;70
2012-05-02;Final Assembly;6
2012-05-02;Frame Forming;9
2012-05-02;Frame Welding;3
2012-05-02;Subassembly;30
2012-05-03;Debur and Polish;99
2012-05-03;Final Assembly;2571
2012-05-03;Frame Forming;4138
2012-05-03;Frame Welding;1335
2012-05-03;Paint;70
2012-05-03;Specialized Paint;29
2012-05-03;Subassembly;12790
2012-05-04;Final Assembly;24
2012-05-04;Frame Forming;36
2012-05-04;Frame Welding;12
2012-05-04;Subassembly;120
2012-05-05;Final Assembly;6
2012-05-05;Frame Forming;9
2012-05-05;Frame Welding;3
2012-05-05;Subassembly;30
2012-05-06;Debur and Polish;1
2012-05-06;Final Assembly;15
2012-05-06;Frame Forming;22
2012-05-06;Frame Welding;8
2012-05-06;Paint;1
2012-05-06;Subassembly;71
2012-05-07;Debur and Polish;1
2012-05-07;Final Assembly;13
2012-05-07;Frame Forming;19
2012-05-07;Frame Welding;7
2012-05-07;Specialized Paint;1
2012-05-07;Subassembly;61
2012-05-08;Debur and Polish;1
2012-05-08;Final Assembly;15
2012-05-08;Frame Forming;22
2012-05-08;Frame Welding;8
2012-05-08;Specialized Paint;1
2012-05-08;Subassembly;71
2012-05-09;Debur and Polish;1
2012-05-09;Final Assembly;17
2012-05-09;Frame Forming;25
2012-05-09;Frame Welding;9
2012-05-09;Paint;1
2012-05-09;Subassembly;81
2012-05-10;Final Assembly;16
2012-05-10;Frame Forming;24
2012-05-10;Frame Welding;8
2012-05-10;Subassembly;80
2012-05-11;Debur and Polish;1
2012-05-11;Final Assembly;11
2012-05-11;Frame Forming;16
2012-05-11;Frame Welding;6
2012-05-11;Specialized Paint;1
2012-05-11;Subassembly;51
2012-05-12;Final Assembly;16
2012-05-12;Frame Forming;24
2012-05-12;Frame Welding;8
2012-05-12;Subassembly;80
2012-05-13;Final Assembly;10
2012-05-13;Frame Forming;15
2012-05-13;Frame Welding;5
2012-05-13;Subassembly;50
2012-05-14;Debur and Polish;2
2012-05-14;Final Assembly;26
2012-05-14;Frame Forming;38
2012-05-14;Frame Welding;14
2012-05-14;Paint;1
2012-05-14;Specialized Paint;1
2012-05-14;Subassembly;122
2012-05-15;Final Assembly;8
2012-05-15;Frame Forming;12
2012-05-15;Frame Welding;4
2012-05-15;Subassembly;40
2012-05-16;Final Assembly;8
2012-05-16;Frame Forming;12
2012-05-16;Frame Welding;4
2012-05-16;Subassembly;40
2012-05-17;Final Assembly;12
2012-05-17;Frame Forming;18
2012-05-17;Frame Welding;6
2012-05-17;Subassembly;60
2012-05-18;Final Assembly;4
2012-05-18;Frame Forming;6
2012-05-18;Frame Welding;2
2012-05-18;Subassembly;20
2012-05-19;Final Assembly;12
2012-05-19;Frame Forming;18
2012-05-19;Frame Welding;6
2012-05-19;Subassembly;60
2012-05-20;Final Assembly;22
2012-05-20;Frame Forming;33
2012-05-20;Frame Welding;11
2012-05-20;Subassembly;110
2012-05-21;Final Assembly;26
2012-05-21;Frame Forming;39
2012-05-21;Frame Welding;13
2012-05-21;Subassembly;130
2012-05-22;Final Assembly;14
2012-05-22;Frame Forming;21
2012-05-22;Frame Welding;7
2012-05-22;Subassembly;70
2012-05-23;Debur and Polish;1
2012-05-23;Final Assembly;19
2012-05-23;Frame Forming;28
2012-05-23;Frame Welding;10
2012-05-23;Paint;1
2012-05-23;Subassembly;91
2012-05-24;Debur and Polish;1
2012-05-24;Final Assembly;11
2012-05-24;Frame Forming;16
2012-05-24;Frame Welding;6
2012-05-24;Specialized Paint;1
2012-05-24;Subassembly;51
2012-05-25;Final Assembly;30
2012-05-25;Frame Forming;45
2012-05-25;Frame Welding;15
2012-05-25;Subassembly;150
2012-05-26;Debur and Polish;1
2012-05-26;Final Assembly;15
2012-05-26;Frame Forming;22
2012-05-26;Frame Welding;8
2012-05-26;Specialized Paint;1
2012-05-26;Subassembly;71
2012-05-27;Final Assembly;10
2012-05-27;Frame Forming;15
2012-05-27;Frame Welding;5
2012-05-27;Subassembly;50
2012-05-28;Debur and Polish;1
2012-05-28;Final Assembly;15
2012-05-28;Frame Forming;22
2012-05-28;Frame Welding;8
2012-05-28;Paint;1
2012-05-28;Subassembly;71
2012-05-29;Debur and Polish;1
2012-05-29;Final Assembly;19
2012-05-29;Frame Forming;28
2012-05-29;Frame Welding;10
2012-05-29;Paint;1
2012-05-29;Subassembly;91
2012-05-30;Final Assembly;10
2012-05-30;Frame Forming;15
2012-05-30;Frame Welding;5
2012-05-30;Subassembly;50
2012-05-31;Debur and Polish;1
2012-05-31;Final Assembly;17
2012-05-31;Frame Forming;25
2012-05-31;Frame Welding;9
2012-05-31;Paint;1
2012-05-31;Subassembly;81
2012-06-01;Final Assembly;12
2012-06-01;Frame Forming;18
2012-06-01;Frame Welding;6
2012-06-01;Subassembly;60
2012-06-02;Debur and Polish;264
2012-06-02;Final Assembly;5006
2012-06-02;Frame Forming;5861
2012-06-02;Frame Welding;1460
2012-06-02;Paint;222
2012-06-02;Specialized Paint;42
2012-06-02;Subassembly;18034
2012-06-03;Debur and Polish;1
2012-06-03;Final Assembly;7
2012-06-03;Frame Forming;10
2012-06-03;Frame Welding;4
2012-06-03;Paint;1
2012-06-03;Subassembly;31
2012-06-04;Debur and Polish;1
2012-06-04;Final Assembly;27
2012-06-04;Frame Forming;40
2012-06-04;Frame Welding;14
2012-06-04;Paint;1
2012-06-04;Subassembly;131
2012-06-05;Debur and Polish;2
2012-06-05;Final Assembly;20
2012-06-05;Frame Forming;29
2012-06-05;Frame Welding;11
2012-06-05;Paint;1
2012-06-05;Specialized Paint;1
2012-06-05;Subassembly;92
2012-06-06;Final Assembly;20
2012-06-06;Frame Forming;30
2012-06-06;Frame Welding;10
2012-06-06;Subassembly;100
2012-06-07;Debur and Polish;1
2012-06-07;Final Assembly;23
2012-06-07;Frame Forming;34
2012-06-07;Frame Welding;12
2012-06-07;Paint;1
2012-06-07;Subassembly;111
2012-06-08;Final Assembly;18
2012-06-08;Frame Forming;27
2012-06-08;Frame Welding;9
2012-06-08;Subassembly;90
2012-06-09;Debur and Polish;1
2012-06-09;Final Assembly;13
2012-06-09;Frame Forming;19
2012-06-09;Frame Welding;7
2012-06-09;Paint;1
2012-06-09;Subassembly;61
2012-06-10;Final Assembly;10
2012-06-10;Frame Forming;15
2012-06-10;Frame Welding;5
2012-06-10;Subassembly;50
2012-06-11;Final Assembly;14
2012-06-11;Frame Forming;21
2012-06-11;Frame Welding;7
2012-06-11;Subassembly;70
2012-06-12;Final Assembly;24
2012-06-12;Frame Forming;36
2012-06-12;Frame Welding;12
2012-06-12;Subassembly;120
2012-06-13;Debur and Polish;1
2012-06-13;Final Assembly;17
2012-06-13;Frame Forming;25
2012-06-13;Frame Welding;9
2012-06-13;Specialized Paint;1
2012-06-13;Subassembly;81
2012-06-14;Debur and Polish;2
2012-06-14;Final Assembly;26
2012-06-14;Frame Forming;38
2012-06-14;Frame Welding;14
2012-06-14;Paint;1
2012-06-14;Specialized Paint;1
2012-06-14;Subassembly;122
2012-06-15;Debur and Polish;1
2012-06-15;Final Assembly;21
2012-06-15;Frame Forming;31
2012-06-15;Frame Welding;11
2012-06-15;Paint;1
2012-06-15;Subassembly;101
2012-06-16;Final Assembly;8
2012-06-16;Frame Forming;12
2012-06-16;Frame Welding;4
2012-06-16;Subassembly;40
2012-06-17;Final Assembly;12
2012-06-17;Frame Forming;18
2012-06-17;Frame Welding;6
2012-06-17;Subassembly;60
2012-06-18;Final Assembly;22
2012-06-18;Frame Forming;33
2012-06-18;Frame Welding;11
2012-06-18;Subassembly;110
2012-06-19;Debur and Polish;1
2012-06-19;Final Assembly;15
2012-06-19;Frame Forming;22
2012-06-19;Frame Welding;8
2012-06-19;Specialized Paint;1
2012-06-19;Subassembly;71
2012-06-20;Debur and Polish;1
2012-06-20;Final Assembly;17
2012-06-20;Frame Forming;25
2012-06-20;Frame Welding;9
2012-06-20;Specialized Paint;1
2012-06-20;Subassembly;81
2012-06-21;Debur and Polish;2
2012-06-21;Final Assembly;22
2012-06-21;Frame Forming;32
2012-06-21;Frame Welding;12
2012-06-21;Paint;2
2012-06-21;Subassembly;102
2012-06-22;Debur and Polish;1
2012-06-22;Final Assembly;21
2012-06-22;Frame Forming;31
2012-06-22;Frame Welding;11
2012-06-22;Paint;1
2012-06-22;Subassembly;101
2012-06-23;Final Assembly;14
2012-06-23;Frame Forming;21
2012-06-23;Frame Welding;7
2012-06-23;Subassembly;70
2012-06-24;Final Assembly;14
2012-06-24;Frame Forming;21
2012-06-24;Frame Welding;7
2012-06-24;Subassembly;70
2012-06-25;Debur and Polish;1
2012-06-25;Final Assembly;13
2012-06-25;Frame Forming;19
2012-06-25;Frame Welding;7
